release_date,movie,production_budget,domestic_gross,worldwide_gross
06/08/2012,Safety Not Guaranteed,"$750,000","$4,010,957","$4,422,318"
06/08/2012,Prometheus,"$125,000,000","$126,477,084","$402,448,265"
06/08/2010,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"$1,300,000",$0,$0
06/08/2007,Hostel: Part II,"$7,500,000","$17,544,812","$33,606,409"
06/08/2007,La MÃ´me,"$15,500,000","$10,299,782","$88,611,837"
06/08/2007,Surf's Up,"$100,000,000","$58,867,694","$145,395,745"
06/08/2007,Ocean's Thirteen,"$85,000,000","$117,144,465","$311,744,465"
06/08/2001,Evolution,"$80,000,000","$38,311,134","$98,341,932"
06/08/2001,Swordfish,"$80,000,000","$69,772,969","$147,080,413"
06/08/2001,Atlantis: The Lost Empire,"$90,000,000","$84,052,762","$186,049,020"
06/08/1984,Gremlins,"$11,000,000","$148,168,459","$148,199,515"
06/08/1984,Ghostbusters,"$30,000,000","$242,212,467","$295,212,467"
06/07/2019,The Secret Life of Pets 2,"$80,000,000","$63,795,655","$113,351,496"
06/07/2019,Late Night,"$4,000,000","$246,305","$246,305"
06/07/2019,Dark Phoenix,"$350,000,000","$42,762,350","$149,762,350"
06/07/2013,The Purge,"$3,000,000","$64,473,115","$91,266,581"
06/07/2013,The Internship,"$58,000,000","$44,672,764","$93,672,764"
06/07/2002,The Divine Secrets of the Ya-Ya Sisterhood,"$27,000,000","$69,586,544","$73,826,768"
06/07/2002,Bad Company,"$70,000,000","$30,157,016","$69,157,016"
06/07/1996,The Phantom,"$45,000,000","$17,220,599","$17,220,599"
06/07/1996,The Rock,"$75,000,000","$134,069,511","$336,069,511"
06/06/2014,The Fault in Our Stars,"$12,000,000","$124,872,350","$307,166,834"
06/06/2014,Anna,"$4,357,373",$0,"$1,200,000"
06/06/2014,Edge of Tomorrow,"$178,000,000","$100,206,256","$370,541,256"
06/06/2014,Obvious Child,"$1,000,000","$3,122,616","$3,324,070"
06/06/2014,Test,"$250,000","$18,823","$18,823"
06/06/2008,Kung Fu Panda,"$130,000,000","$215,434,591","$631,910,531"
06/06/2008,And When Did You Last See Your Father?,"$8,000,000","$1,071,240","$2,476,491"
06/06/2008,You Don't Mess With the Zohan,"$90,000,000","$100,018,837","$202,910,991"
06/06/2008,Mongol,"$18,000,000","$5,705,761","$27,147,349"
06/06/2006,The Omen,"$25,000,000","$54,607,383","$119,295,584"
06/06/2003,2 Fast 2 Furious,"$76,000,000","$127,120,058","$236,410,607"
06/06/2003,Whale Rider,"$4,300,000","$20,779,666","$39,374,600"
06/06/2003,Mambo Italiano,"$5,500,000","$9,282,750","$12,399,772"
06/06/1997,Con Air,"$80,000,000","$101,117,573","$224,117,573"
06/06/1986,Invaders from Mars,"$12,000,000","$4,884,663","$4,984,663"
06/06/1980,Galaxina,"$5,500,000","$4,865,000","$4,865,000"
06/05/2015,Dawn Patrol,"$3,500,000",$0,$0
06/05/2015,Insidious Chapter 3,"$10,000,000","$52,218,558","$120,453,155"
06/05/2015,Testament of Youth,"$10,000,000","$1,822,250","$6,646,669"
06/05/2015,Freedom,"$14,500,000",$0,"$872,757"
06/05/2015,United Passions,"$30,000,000",$918,"$168,832"
06/05/2015,Spy!,"$65,000,000","$110,825,712","$232,585,748"
06/05/2009,Home,"$12,000,000",$0,$0
06/05/2009,The Hangover,"$35,000,000","$277,322,503","$465,764,086"
06/05/2009,Away We Go,"$21,000,000","$9,451,946","$10,108,016"
06/05/2009,Land of the Lost,"$100,000,000","$49,438,370","$69,548,641"
06/05/2009,My Life in Ruins,"$17,000,000","$8,677,425","$20,477,425"
06/05/1998,The Truman Show,"$60,000,000","$125,618,201","$264,118,201"
06/05/1992,Patriot Games,"$45,000,000","$83,287,363","$178,100,000"
06/04/2010,Killers,"$75,000,000","$47,059,963","$95,572,749"
06/04/2010,Marmaduke,"$50,000,000","$33,644,788","$89,895,930"
06/04/2010,Ondine,"$12,000,000","$550,472","$557,545"
06/04/2010,Get Him to the Greek,"$40,000,000","$61,153,526","$91,455,875"
06/04/2010,Splice,"$30,000,000","$17,010,170","$28,542,494"
06/04/2004,Harry Potter and the Prisoner of Azkaban,"$130,000,000","$249,757,726","$796,907,323"
06/04/1999,Limbo,"$8,300,000","$2,160,710","$2,598,224"
06/04/1999,Desert Blue,"$5,000,000","$99,147","$99,147"
06/04/1999,Instinct,"$55,000,000","$34,105,207","$34,105,207"
06/04/1982,Poltergeist,"$10,700,000","$74,706,019","$121,706,019"
06/04/1982,Star Trek II: The Wrath of Khan,"$12,000,000","$78,912,963","$95,800,000"
06/03/2016,Time to Choose,"$3,500,000","$29,233","$29,233"
06/03/2016,Teenage Mutant Ninja Turtles: Out of the Shadows,"$135,000,000","$82,051,601","$245,328,374"
06/03/2016,Me Before You,"$20,000,000","$56,245,075","$208,265,198"
06/03/2016,The Fits,"$170,000","$166,425","$169,242"
06/03/2016,Popstar: Never Stop Never Stopping,"$20,000,000","$9,496,130","$9,537,120"
06/03/2015,Entourage,"$30,000,000","$32,363,404","$46,438,538"
06/03/2011,Beginners,"$3,200,000","$5,790,894","$14,314,407"
06/03/2011,The Lion of Judah,"$1,500,000",$0,$0
06/03/2011,Submarine,"$1,900,000","$467,602","$4,581,937"
06/03/2011,X-Men: First Class,"$160,000,000","$146,408,305","$355,408,305"
06/03/2005,Cinderella Man,"$88,000,000","$61,649,911","$105,021,488"
06/03/2005,The Lords of Dogtown,"$25,000,000","$11,273,517","$13,424,365"
06/03/1994,Renaissance Man,"$40,000,000","$24,172,899","$24,172,899"
06/03/1988,Big,"$18,000,000","$114,968,774","$151,668,774"
06/03/1987,The Untouchables,"$25,000,000","$76,270,454","$76,270,454"
06/03/1983,WarGames,"$12,000,000","$74,433,837","$74,433,837"
06/02/2017,Wonder Woman,"$150,000,000","$412,563,408","$821,133,378"
06/02/2017,Churchill,"$10,000,000","$1,279,681","$7,582,196"
06/02/2017,Captain Underpants: The First Epic Movie,"$38,000,000","$73,921,000","$126,577,874"
06/02/2006,Banlieue 13,"$15,000,000","$1,200,216","$11,599,903"
06/02/2006,Peaceful Warrior,"$10,000,000","$2,893,666","$3,260,179"
06/02/2006,The Break-Up,"$52,000,000","$118,703,275","$205,727,307"
06/02/2006,The Puffy Chair,"$15,000","$194,523","$195,254"
06/02/2000,Big Momma's House,"$33,000,000","$117,559,438","$173,559,438"
06/02/1995,The Bridges of Madison County,"$22,000,000","$71,516,617","$175,516,617"
06/02/1989,Dead Poets Society,"$16,400,000","$95,860,116","$239,500,000"
06/01/2018,Action Point,"$19,000,000","$5,059,608","$5,103,675"
06/01/2018,Adrift,"$35,000,000","$31,445,011","$57,897,191"
06/01/2018,Upgrade,"$3,000,000","$11,977,130","$16,553,285"
06/01/2012,Snow White and the Huntsman,"$170,000,000","$155,136,755","$401,021,746"
06/01/2012,High School,"$10,000,000","$139,034","$248,133"
06/01/2012,The Loved Ones,"$4,000,000",$0,"$12,302"
06/01/2012,Hardflip,"$1,000,000","$96,734","$96,734"
06/01/2012,"Pink Ribbons, Inc.","$1,200,000","$26,608","$26,608"
06/01/2012,For Greater Glory: The True Story of Cristiada,"$12,000,000","$5,669,081","$10,026,255"
06/01/2007,Gracie,"$9,000,000","$2,956,339","$3,922,043"
06/01/2007,Knocked Up,"$27,500,000","$148,761,765","$219,265,952"
06/01/2007,And Then Came Love,"$989,000","$8,158","$8,158"
06/01/2005,The Sisterhood of the Traveling Pants,"$25,000,000","$39,053,061","$41,560,117"
06/01/2001,What's the Worst That Could Happen?,"$30,000,000","$32,267,774","$38,462,071"
06/01/2001,The Animal,"$22,000,000","$55,762,229","$55,762,229"
06/01/1990,Total Recall,"$65,000,000","$119,394,839","$261,400,000"
06/01/1984,Once Upon a Time in America,"$30,000,000","$5,321,508","$5,575,648"
06/01/1984,Star Trek III: The Search for Spock,"$18,000,000","$76,471,046","$87,000,000"
05/31/2019,Rocketman,"$41,000,000","$57,342,725","$108,642,725"
05/31/2019,Godzilla: King of the Monsters,"$170,000,000","$85,576,941","$299,276,941"
05/31/2019,MA,"$5,000,000","$36,049,540","$44,300,625"
05/31/2013,The East,"$6,500,000","$2,274,649","$3,027,956"
05/31/2013,Now You See Me,"$75,000,000","$117,723,989","$342,769,200"
05/31/2013,Yeh Jawaani Hai Deewani,"$8,300,000","$3,827,466","$50,827,466"
05/31/2013,After Earth,"$130,000,000","$60,522,097","$251,499,665"
05/31/2002,Undercover Brother,"$25,000,000","$38,230,435","$40,796,145"
05/31/2002,The Sum of All Fears,"$68,000,000","$118,471,320","$193,500,000"
05/31/1996,Dragonheart,"$57,000,000","$51,364,680","$104,364,680"
05/30/2014,Maleficent,"$180,000,000","$241,407,328","$758,536,735"
05/30/2014,A Million Ways to Die in The West,"$40,000,000","$42,720,965","$86,778,557"
05/30/2008,The Strangers,"$9,000,000","$52,597,610","$83,051,676"
05/30/2008,Stuck,"$5,000,000","$67,505","$67,505"
05/30/2008,Sex and the City,"$57,500,000","$152,647,258","$415,247,258"
05/30/2008,The Foot Fist Way,"$79,000","$234,286","$234,286"
05/30/2003,Wrong Turn,"$10,000,000","$15,417,771","$28,649,556"
05/30/2003,Finding Nemo,"$94,000,000","$380,529,370","$936,429,370"
05/30/2003,The Italian Job,"$60,000,000","$106,126,012","$176,262,839"
05/30/1956,Trapeze,"$4,000,000","$14,400,000","$14,400,000"
05/29/2015,Aloha,"$37,000,000","$21,052,030","$25,387,091"
05/29/2015,Survivor,"$20,000,000",$0,"$1,703,281"
05/29/2015,San Andreas,"$110,000,000","$155,190,832","$456,258,539"
05/29/2009,Up,"$175,000,000","$293,004,164","$731,463,377"
05/29/2009,Pontypool,"$1,500,000","$3,865","$31,916"
05/29/2009,Drag Me To Hell,"$30,000,000","$42,100,625","$91,388,487"
05/29/2009,MÃ¤n som hatar kvinnor,"$13,000,000","$12,749,992","$109,421,911"
05/29/2002,Elling,"$2,100,000","$313,436","$313,436"
05/29/1998,Hope Floats,"$30,000,000","$60,110,313","$81,529,000"
05/29/1963,Hud,"$2,500,000","$10,000,000","$10,000,000"
05/29/1963,55 Days at Peking,"$17,000,000","$10,000,000","$10,000,000"
05/28/2010,Sea Rex 3D: Journey to a Prehistoric World,"$5,000,000","$6,096,582","$16,515,203"
05/28/2010,Micmacs,"$42,000,000","$1,259,693","$11,756,922"
05/28/2010,George A. Romero's Survival of the Dead,"$4,200,000","$101,740","$101,740"
05/28/2010,Agora,"$70,000,000","$619,423","$38,992,292"
05/28/2010,Prince of Persia: Sands of Time,"$200,000,000","$90,759,676","$336,359,676"
05/28/2008,Savage Grace,"$4,600,000","$434,417","$968,805"
05/28/2004,Saved!,"$5,000,000","$8,886,160","$10,206,551"
05/28/2004,Soul Plane,"$16,000,000","$13,922,211","$14,553,807"
05/28/2004,On the Downlow,"$10,000","$1,987","$1,987"
05/28/2004,The Day After Tomorrow,"$125,000,000","$186,740,799","$556,319,450"
05/28/2004,Raising Helen,"$50,000,000","$37,485,528","$49,928,680"
05/28/1999,Notting Hill,"$42,000,000","$116,089,678","$363,728,085"
05/28/1999,The Thirteenth Floor,"$16,000,000","$11,810,854","$11,810,854"
05/28/1999,The Loss of Sexual Innocence,"$4,000,000","$399,793","$399,793"
05/28/1993,Super Mario Bros.,"$42,000,000","$20,844,907","$20,844,907"
05/28/1993,Cliffhanger,"$65,000,000","$84,049,211","$255,000,000"
05/28/1969,Once Upon a Time in the West,"$5,000,000","$5,321,508","$5,378,425"
05/27/2016,Alice Through the Looking Glass,"$170,000,000","$77,042,381","$276,928,112"
05/27/2016,X-Men: Apocalypse,"$178,000,000","$155,442,489","$542,537,546"
05/27/2011,Die Welle,"$7,250,000",$0,"$35,122,948"
05/27/2011,The Tree of Life,"$35,000,000","$13,305,665","$61,721,826"
05/27/2010,Sex and the City 2,"$95,000,000","$95,347,692","$294,680,778"
05/27/2005,The Longest Yard,"$82,000,000","$158,119,460","$191,558,505"
05/27/2005,Madagascar,"$75,000,000","$193,595,521","$556,559,566"
05/27/2005,Saving Face,"$2,500,000","$1,187,266","$1,269,705"
05/27/1998,I Got the Hook-Up!,"$3,500,000","$10,317,779","$10,317,779"
05/27/1994,The Flintstones,"$45,000,000","$130,531,208","$358,500,000"
05/26/2017,Pirates of the Caribbean: Dead Men Tell No Tales,"$230,000,000","$172,558,876","$788,241,137"
05/26/2015,Mutant World,"$1,500,000",$0,$0
05/26/2011,The Hangover Part II,"$80,000,000","$254,464,305","$586,464,305"
05/26/2011,Kung Fu Panda 2,"$150,000,000","$165,249,063","$664,837,547"
05/26/2009,The Devil's Tomb,"$10,000,000",$0,$0
05/26/2006,Cavite,"$7,000","$70,071","$71,644"
05/26/2006,X-Men: The Last Stand,"$210,000,000","$234,362,462","$459,260,946"
05/26/2000,Hum to Mohabbt Karega,"$2,000,000","$121,807","$121,807"
05/26/2000,Shanghai Noon,"$55,000,000","$56,932,305","$71,189,835"
05/26/1995,Casper,"$55,000,000","$100,328,194","$282,300,000"
05/26/1993,Menace II Society,"$3,500,000","$27,731,527","$27,731,527"
05/26/1970,Beneath the Planet of the Apes,"$3,000,000","$17,489,009","$17,489,009"
05/25/2018,Solo: A Star Wars Story,"$275,000,000","$213,767,512","$393,151,347"
05/25/2017,Baywatch,"$60,000,000","$58,060,186","$175,863,783"
05/25/2012,Moonrise Kingdom,"$16,000,000","$45,512,466","$68,848,446"
05/25/2012,Les Intouchables,"$10,800,000","$13,182,281","$484,873,045"
05/25/2012,Chernobyl Diaries,"$1,000,000","$18,119,640","$42,411,721"
05/25/2012,Men in Black 3,"$215,000,000","$179,020,854","$654,213,485"
05/25/2007,Bug,"$4,000,000","$7,006,708","$8,302,995"
05/25/2001,Pearl Harbor,"$151,500,000","$198,539,855","$449,239,855"
05/25/1994,Beverly Hills Cop III,"$50,000,000","$42,586,861","$119,180,938"
05/25/1988,Rambo III,"$58,000,000","$53,715,611","$188,715,611"
05/25/1988,Crocodile Dundee 2,"$14,000,000","$109,306,210","$239,606,210"
05/25/1983,Star Wars Ep. VI: Return of the Jedi,"$32,500,000","$309,205,079","$572,705,079"
05/25/1979,Alien,"$10,700,000","$80,930,630","$203,628,947"
05/25/1979,The Prisoner of Zenda,"$12,500,000","$7,000,000","$7,000,000"
05/25/1977,Star Wars Ep. IV: A New Hope,"$11,000,000","$460,998,007","$786,598,007"
05/25/1969,Midnight Cowboy,"$3,600,000","$44,785,053","$44,785,053"
05/24/2019,BrightBurn,"$7,000,000","$16,794,432","$27,989,498"
05/24/2019,Aladdin,"$182,000,000","$246,734,314","$619,234,314"
05/24/2016,Une Femme MariÃ©e,"$120,000",$0,$0
05/24/2013,Before Midnight,"$3,000,000","$8,110,621","$23,251,930"
05/24/2013,Fast and Furious 6,"$160,000,000","$238,679,850","$789,300,444"
05/24/2013,Epic,"$100,000,000","$107,518,682","$262,794,441"
05/24/2011,Forget Me Not,"$1,300,000",$0,"$13,465"
05/24/2007,Pirates of the Caribbean: At Worldâs End,"$300,000,000","$309,420,425","$963,420,425"
05/24/2006,An Inconvenient Truth,"$1,000,000","$24,146,161","$53,365,925"
05/24/2002,Spirit: Stallion of the Cimarron,"$80,000,000","$73,215,310","$106,515,310"
05/24/2002,Enough,"$38,000,000","$39,177,215","$50,970,660"
05/24/2002,Insomnia,"$46,000,000","$67,263,182","$113,622,499"
05/24/2002,Thirteen Conversations About One Thing,"$3,000,000","$3,287,435","$3,705,923"
05/24/2000,Mission: Impossible 2,"$120,000,000","$215,409,889","$549,588,516"
05/24/1996,Spy Hard,"$18,000,000","$26,936,265","$26,936,265"
05/24/1995,Tales from the Hood,"$6,000,000","$11,784,569","$11,784,569"
05/24/1995,Braveheart,"$72,000,000","$75,545,647","$209,045,244"
05/24/1991,Hudson Hawk,"$65,000,000","$17,218,916","$17,218,916"
05/24/1990,Back to the Future Part III,"$40,000,000","$88,055,283","$244,088,654"
05/24/1989,Indiana Jones and the Last Crusade,"$48,000,000","$197,171,806","$474,171,806"
05/24/1985,A View to a Kill,"$30,000,000","$50,327,960","$152,627,960"
05/24/1938,Alexander's Ragtime Band,"$2,000,000","$4,000,000","$4,000,000"
05/23/2014,Blended,"$45,000,000","$46,290,741","$127,990,741"
05/23/2014,X-Men: Days of Future Past,"$200,000,000","$233,921,534","$747,862,775"
05/23/2013,The Hangover 3,"$103,000,000","$112,200,072","$362,000,072"
05/23/2008,The Children of Huang Shi,"$20,000,000","$1,031,872","$8,221,700"
05/23/2008,"War, Inc.","$10,000,000","$580,862","$1,299,855"
05/23/2006,High School Musical,"$4,200,000",$0,$0
05/23/2003,Bruce Almighty,"$81,000,000","$242,704,995","$484,468,608"
05/23/1986,Cobra,"$25,000,000","$49,042,224","$49,042,224"
05/23/1984,Indiana Jones and the Temple of Doom,"$28,000,000","$179,880,271","$333,080,271"
05/23/1980,The Shining,"$19,000,000","$44,017,374","$44,728,227"
05/23/1973,Pat Garrett and Billy the Kid,"$4,638,783","$8,000,000","$11,000,000"
05/22/2015,Tomorrowland,"$170,000,000","$93,436,322","$206,627,518"
05/22/2015,Aloft,"$8,000,000","$53,086","$237,688"
05/22/2015,Drunk Wedding,"$600,000","$3,301","$3,301"
05/22/2015,Poltergeist,"$35,000,000","$47,425,125","$95,713,069"
05/22/2009,Night at the Museum: Battle of the Smithsonian,"$150,000,000","$177,243,721","$402,231,063"
05/22/2009,Dance Flick,"$25,000,000","$25,794,018","$32,224,624"
05/22/2009,Easy Virtue,"$14,000,000","$2,656,784","$20,537,741"
05/22/2009,The Girlfriend Experience,"$1,300,000","$695,840","$1,005,840"
05/22/2008,Indiana Jones and the Kingdom of the Crystal Skull,"$185,000,000","$317,101,119","$786,635,413"
05/22/2002,The Importance of Being Earnest,"$15,000,000","$8,378,141","$8,378,141"
05/22/1998,Fear and Loathing in Las Vegas,"$18,500,000","$10,680,275","$13,711,903"
05/22/1997,The Lost World: Jurassic Park,"$75,000,000","$229,086,679","$618,638,999"
05/22/1992,Alien 3,"$55,000,000","$54,927,174","$158,500,000"
05/22/1985,Rambo: First Blood Part II,"$44,000,000","$150,415,432","$300,400,000"
05/22/1981,The Legend of the Lone Ranger,"$18,000,000","$13,400,000","$13,400,000"
05/22/1981,The Four Seasons,"$6,500,000","$42,488,161","$42,488,161"
05/21/2013,Open Road,"$3,000,000",$0,"$47,469"
05/21/2010,Solitary Man,"$12,500,000","$4,360,548","$4,360,548"
05/21/2010,Perrierâs Bounty,"$6,600,000",$828,$828
05/21/2010,Kites,"$9,200,000","$1,685,269","$17,155,193"
05/21/2010,MacGruber,"$10,000,000","$8,525,600","$8,629,895"
05/21/2010,Shrek Forever After,"$165,000,000","$238,736,787","$756,244,673"
05/21/2009,Terminator Salvation,"$200,000,000","$125,322,469","$365,491,792"
05/21/1999,Trekkies,"$375,000","$617,172","$617,172"
05/21/1999,The Love Letter,"$15,000,000","$8,322,608","$9,010,980"
05/21/1996,Mission: Impossible,"$80,000,000","$180,981,886","$457,697,994"
05/21/1982,Mad Max 2: The Road Warrior,"$2,000,000","$24,600,832","$24,600,832"
05/21/1980,Star Wars Ep. V: The Empire Strikes Back,"$23,000,000","$290,271,960","$534,161,334"
05/20/2016,The Angry Birds Movie,"$73,000,000","$107,509,366","$352,327,887"
05/20/2016,Neighbors 2: Sorority Rising,"$35,000,000","$55,340,730","$108,757,621"
05/20/2016,The Nice Guys,"$50,000,000","$36,261,763","$59,596,747"
05/20/2011,Midnight in Paris,"$30,000,000","$56,816,662","$162,502,774"
05/20/2011,Pirates of the Caribbean: On Stranger Tides,"$410,600,000","$241,063,875","$1,045,663,875"
05/20/1987,Beverly Hills Cop II,"$20,000,000","$153,665,036","$276,665,036"
05/20/1948,The Pirate,"$3,700,000","$2,956,000","$2,956,000"
05/19/2017,Alien: Covenant,"$97,000,000","$74,262,031","$238,521,247"
05/19/2017,"Everything, Everything","$10,000,000","$34,121,140","$61,603,136"
05/19/2017,Diary of a Wimpy Kid: The Long Haul,"$22,000,000","$20,738,724","$35,609,577"
05/19/2015,Into the Grizzly Maze,"$10,000,000",$0,$0
05/19/2015,Family Motocross,"$10,000",$0,$0
05/19/2006,Over the Hedge,"$80,000,000","$155,019,340","$343,397,247"
05/19/2006,See No Evil,"$8,000,000","$15,032,800","$18,828,036"
05/19/2006,The Da Vinci Code,"$125,000,000","$217,536,138","$767,820,459"
05/19/2005,Star Wars Ep. III: Revenge of the Sith,"$115,000,000","$380,270,577","$848,998,877"
05/19/2004,Shrek 2,"$70,000,000","$441,226,247","$937,008,132"
05/19/2000,Road Trip,"$16,000,000","$68,525,609","$119,739,110"
05/19/2000,Dinosaur,"$127,500,000","$137,748,063","$356,148,063"
05/19/2000,Small Time Crooks,"$18,000,000","$17,266,359","$29,934,477"
05/19/1999,Star Wars Ep. I: The Phantom Menace,"$115,000,000","$474,544,677","$1,027,044,677"
05/19/1998,Godzilla,"$125,000,000","$136,314,294","$376,000,000"
05/19/1995,Die Hard: With a Vengeance,"$90,000,000","$100,012,499","$366,101,666"
05/19/1989,Road House,"$10,000,000","$30,050,028","$30,050,028"
05/18/2018,First Reformed,"$3,500,000","$3,448,256","$3,874,772"
05/18/2018,Book Club,"$10,000,000","$68,566,296","$91,113,683"
05/18/2018,Deadpool 2,"$110,000,000","$324,591,735","$786,680,557"
05/18/2012,Polisse,"$8,900,000","$176,988","$22,744,132"
05/18/2012,Beyond the Black Rainbow,"$1,100,000","$56,491","$56,491"
05/18/2012,What to Expect When You're Expecting,"$37,500,000","$41,152,203","$88,473,016"
05/18/2012,Indie Game: The Movie,"$100,000",$0,$0
05/18/2012,Battleship,"$220,000,000","$65,233,400","$313,477,717"
05/18/2007,Severance,"$10,000,000","$137,221","$5,950,002"
05/18/2007,The Wendell Baker Story,"$8,000,000","$127,188","$127,188"
05/18/2001,Angel Eyes,"$38,000,000","$24,044,532","$29,544,532"
05/18/2001,Moulin Rouge,"$53,000,000","$57,386,369","$179,200,588"
05/18/2001,Shrek,"$50,000,000","$267,655,011","$491,812,794"
05/17/2019,The Sun is Also a Star,"$9,000,000","$4,950,029","$5,434,029"
05/17/2019,John Wick: Chapter 3 â Parabellum,"$40,000,000","$141,744,320","$256,498,033"
